label,review
1,小文弟，你想让大鹏破产吧，斐哥财大气粗，光酒就存了几万瓶。 //@张小文Montage: 大家齐发力，本博转发过500，大鹏送书或旅行专用设备，斐哥送酒！你们说如何？//@纳丽德老杨:转你个500！[哈哈]@薛欣@千稻学伟@漠阳虎@浪小丫丫@江苏王奕文@厦门户外梦游@悠哉海盗@纳丽德老杨
0,我容易吗啊，我容易吗？老大是精神病，老二是单睾，将来绝育还得把肚子打开[泪]
0,明天出发去看个究竟[晕][晕][晕]@浪迹四川 @四川旅游广播乐颜 @小金发布 //@阿坝微博:花开二度 惊恐
1,[哈哈]//@赵波-赵桉: //@诗人贺老憨: 好玩。//@徐唯辛: 逗得我半夜大笑！
1,哇噻！这张图片感觉好幸福的感觉！[嘻嘻]
1,说我呢，[哈哈]
0,盒子控喜欢这个bra盒 //@蔻蔻梁:老妈点了个赞[泪]，阴险的赞
1,@勤劳的工作狂 @心泉之家 @现代可汗 [嘻嘻]
0,[衰]?自行车先装一个先。
0,拍的好像我外婆家吖！[晕]//@英王府:回复@-江军-:南粤 //@-江军-:在哪？成片保护！
1,晚餐和同学去吃的秋田日本料理，老店重新装修了感觉好大啊！菜品还是一如既往，走的美国风，时不时来试试很不错的！[嘻嘻][嘻嘻][嘻嘻]
0,刚买的流量卡，才四天！近400MB就没了...[衰]崩溃 我在:http://t.cn/zlzlGHZ
1,周末或者小长假，约上三五好友或家人，只要简单收拾，就能在杭州的青山绿水间，享受悠闲的小资生活啦[嘻嘻]//@Sleeping_陌生人： 这种地方呆一个星期那该多好~
0,//@北京-瑗玉:谁干的[怒]
0,赶快收了//@文静nicai: 不带这么玩的。[怒]。我是寻合租客单身女一枚！！臭猩猩[抓狂]
1,#随我游早安#早晨别忘记给自己一个心理暗示：美好的一天开始了，快乐度过，微笑生活，我能行！早安，愿你好心情，加油！[可爱]
0,回复@郭晓力:请部队领导好好查一查这个酒驾肆言的刘圆圆！违反军规必须受到严肃的处理！不能让这种无视法律的女兵把整个部队的形象都破坏了！ //@郭晓力:违反我军内务条令，未经上级特批不允许挂名上网 //@谭昱君:无耻[怒]人民解放军的脸都让你丢尽了！想出名姐给你支一招！脱下军装去当车展模特吧！
1,霸气侧漏的名字//@笨笨an:[哈哈]//@叶匡政: [哈哈]//@航海的波: 好名！//@Wk_Zhu：今日沉
0,吃了一碗方便面，后悔到现在。[失望]
0,泥马我的小S病了，外方喇叭chu问题了，以后就是震动模式了，太悲剧了，因为还有很多图片和游戏没通关，宝贝等爸爸通关后再待你去医院好吧[泪][泪][泪][泪]
1,回复@大杰ljj:[爱你]么么哒 //@大杰ljj:好吧，有效期到2012年1月10日，逾期无效！！！ //@江茶饭:可以亲你吗？
1,//@康源瑞廷酒店: 这雾霾真是小小遗憾呢，不过正好给一个躲在房间里享受五星级健康酒店的理由哈[笑哈哈] 期待您下次再来欣赏美好湖景[太开心]
0,军犬杰特在执行任务时候摔成瘫痪，班长退役那天推着战友再走一圈训练场[泪]
0,[怒骂]又跟小猪抢吃的
1,为啥im the best[嘻嘻]话说po主专精于各菜系之不同，我只有膜拜啦。皮艾斯煎饼界我对口留香一生推！
0,求扩散！！！！！！！！！！//@网忆天涯: //@阿里公鸡: [怒][话筒]//@民间力量的觉醒: 如果体长在35厘米左右一定是蜂猴，珍惜程度等同于熊猫！属国家一级保护动物赶快打110举报！！//@八月美代__抵制狗肉?保?大型犬:快救!!!![话筒] ?保??物都?!中?比非洲更恐怖，好似?不?食[怒]
0,虽然是编的，依然很凄美…[泪][伤心][伤心]
0,?小?前通???，高奕已喝嗨了。[抓狂] //@张慧Misscabbage:她现在绝对喝美了！
0,不能只一个人欣赏[泪]都来听听啊
1,//@侯小强:// @蔡文胜 ://  @徐三石  ：流氓会武术，老外挡不住[嘻嘻]  //  @徐洁云  :不知道说啥好……
1,啥味捏？//@现代可汗:cool！ // @梧桐小余 :回复   @闻博_Jasper  :欢迎欢迎热烈欢迎[鼓掌] //  @闻博_Jasper  :求品尝！
1,[鼓掌] //@比利时瓦隆布鲁塞尔代表团: [鼓掌]//@法国驻华使馆: T.r.a.n.s.i.t.s.c.a.p.e舞蹈团诞生于2003年，起因是建筑装置艺术家 Pierre Larauza与舞蹈编舞家Emmanuelle Vincent 的相遇，他们希望能够将各自的领域通过视觉艺术
1,【#超级笑星#微直播】1号选手@超级笑星飞天 @演员天天v 登场~这次他们改编了射雕英雄传哦~还请来了@超级笑星小八哥 友情助演大雕~[哈哈]值得一提的是~今天是小飞的生日呢~电视机前的观众一起祝福他吧~希望他在比赛中能带来精彩的节目哦！[蛋糕]
0,无论如何 北大已经受伤 不知道是轻伤还是重伤 [失望]
0,买了两箱大葡萄，刚从采摘基地摘来的[笑哈哈]一点儿不酸，话说记得微博帖子有说，不是这样一个一个摘下来洗的[衰]。。。咋洗？
1,貌似又是关于大叔的 大叔现在蛮吃香的 [哈哈] //@happy陆玉娟: 转发微博
1,"朦胧的""红月亮""代表了你火红的心!!![嘻嘻]"
1,借小太爷的生日也祝大家健健康康，快快乐乐[爱你]
0,回复@千年快乐岛:姚记我每个月必去吃一次的，每次都等座，呵呵 //@千年快乐岛:回复 @还没睡醒的龙:可不是吗！[晕]
0,不喜欢黄瓜菜也凉了的感觉！老兵等得起吗？//@仇俊Michael: 我们的税呢？//@Byford亲启:为什么要人民掏？这是一违命题啊。 // @北京旅游咨询服务中心 :悲愤过后就应该是理智持续的行动，我们往哪陶，怎么陶？/ @姜诗明 : 给！忘记他们意味着这个国家和民族是没有未来的// @洪启 : 掏！[泪]
1,#时尚节目带#节目还有1小时就要开始啦~大家记得拍屏哦~//@时尚家居TV微博: 时尚家居送福利啦~想得到嘉宾和@王凯kkw 带来的小单品吗[太开心]只要你在电视机前拍下嘉宾带来的单品的照片，发微博并@时尚家居TV微博 就有机会获得它~[抱抱]@王凯后援团
0,//@混血一霖: 希望大家平安啊…[泪] 老天爷别下了//@刘海斌强强:希望在北京的朋友平安//@乔小乖要减肥: 愿所有人平安[心]
0,可以不开车，但你得把轨道交通、公交这些先搞好，别跟现在似的，挤得要命，还三天两头就出个故障//@胖??0919:??抵制[怒] //@上海头条播报:港督砖家是想逼大家都上外牌啊?? [哼]
0,来到了一个渡假地产项目，刚刚建好，有泳池健身房，网篮排足球场，80平米的三室小公寓只要大约人民币25万！谁要团购？[抓狂]
0,[偷笑]关键是现在很多五仁月饼都偷工减料，连制作的人算上，也不够五仁！//@大哥餐厅: ?因?他??有吃?真正的五仁月?，太多美好的，我?不知道，白白?失。本?，澳?金都酒店的限量手造五仁月?是我?中秋?的大期盼，可惜，金都?在已?拆了[泪][泪][泪]@peng树挺 @ET胃食妹 @闫涛 @丰农_鹏仔
1,小伙伴们玩的很开心哦[哈哈][哈哈]
0,刚刚是不是地震了[晕]
1,"刷微信发现一个不错的美食号【做饭很简单】~每天都会分享特别实用的菜谱，各种甜的、咸的、家常的、国外的美食做法，关键是都很简单易懂，好用又靠谱！PS:有时做饭君还会跟大家念叨点心得或小窍门什么，很贴心！爱美食的你可以关注看看！微信号：EasyCooking   ,扫描下方二维码 ，更加方便哦[爱你]……"
0,【世界上最辛苦的工作】一个公司要招聘一个运营总监，24小时待命，大部分时间站着，要懂得沟通、财务、医学甚至更多，要等下属吃完饭才能吃，有时还要熬夜，没有假期、做好放弃自己生活的准备，最重要的是没有薪水。。。答案震撼！最后泪奔了！！！[泪]http://t.cn/8sOG8BY
0,回复@X315:谁要自作多情了，以为份子钱是假的吗？[怒][怒][怒][怒][怒]//@X315:表自作多情//@变态辣椒:靠，没收到请柬是不是意味着我明天不用去了。。。
0,还有就是原来想买一张都匀去打羊的车票留念，谁知道这车竟然不上网销售，在窗口买也是出的这种褪色很快的票，怨念啊[悲伤]
1,哇，好美！[嘻嘻]
0,猫猫都可以做到，为什么人不行！//@曦城love: //@Lareina的秋天: //@80后丶90后: [泪]
1,这次微公益被某知名广告策划人策划的桂林米粉店，和其董事长一聊，彻底被某人忽悠！对其策划的只有两家店的不接地气的桂林米粉店，广告满天飞！这位大师不愧是做广告的！愧对餐饮人啊[哈哈]
1,表扬[鼓掌]，配杯子蛋糕咩？
1,回复@何盈heying:矮油，小邹！ //@何盈heying:这张照片让我笑了足足20分钟，笑过之后突然觉得，在现在这个邹老师的躯体里其实还一直裹藏着22年前对着陌生的相机使劲儿傻笑的他。谢谢 @邹锋219 带给我们那么多欢乐[哈哈]@大大大票子@快乐的鑫晖
0,取缔城管，减少罪恶！//@天涯小S: 看着好心酸//@郝经安: 可恶的城管狗[怒][怒][怒]商贩们一定要记住西瓜刀不仅仅可以切西瓜，我们一定要学会正当防卫！
0,切，乘客已经习惯问一句：“师傅，***去不去？”//@万象灵动: [晕][晕][晕]
0,正在等呢。延误中，还不知道啥时候飞呢！[泪]
1,//@张晨初艺术空间:[嘻嘻]//@若-非你: //@心理师肖雪萍:貌似今年流行的是前短后长的裙子。。//@李晴-Lydia: 哈哈，确实流行，最近败了好几条都是长的[挖鼻屎] //@坏人:今年好像确实长裙流行。 //@张巍柏:画家也搞经济研究啊，呵呵。这个研究很经典。
1,"回复@圣雪雪狐:嘻嘻~我们会针对不同的粉丝，给于不同的惊喜，粉丝乘机即成为#昆航微IP# ,您点击一下井号里的内容，会有很多相关报道哦~[可爱] //@圣雪雪狐:回复@昆明航空公司:呵呵怎么加入你们的微IP，有什么优惠啊"
0,第一次凌晨一点问候   早安[爱你]  这就是正能量[心][爱心传递][心]//@?天小阿?:[泪][泪]心里很不是滋味
1,哦懂了，心脏是长在右边//@乐淘陈虎:他是认真的// @返利网朱? ：[哈哈]。。。当我傻子啊[打哈气]// @麦包包邱玉栋 :不管你信不信，我反正信了！ //  @张自权  :这真是一个奇迹。。
1,现在的民族品牌也开始重视产品外包装了，原来传统白干儿也可以如此时尚亲切[可爱]
1,[爱你][好爱哦]
0,[ok]//@被打开的酒: [晕][晕][晕][晕]这就是传说中的躺着也中枪吗?
1,@Kisag瓦氏炉 期待聆听@雅座白昱 6.1演讲//@中国烹饪协会: //@中国国际餐饮博览会:[鼓掌]感谢雅座[干杯]感谢大家的鼎力支持，更多精彩还在后面，我们拭目以待[围观][围观][围观][围观]@雅座:雅座预祝本次@中国国际餐饮博览会 圆满成功。@冯恩援 @边疆边吃边说 @许云飞CCA @_yuchan_
0,谁能告诉我，昨儿是个什么日子啊？为啥我困得要死上床睡觉，却一晚上做梦都在做一首特别悲凉的情诗，今天早上想给记下来，洗了个澡，忘光了……[泪]
0,[衰]跟油鱼，鳕鱼，银鳕鱼拼杀了大半夜，现在我饿了。图片上这个胖头鱼好萌啊，怎么舍得把你吃掉呢？
1,俺的新装备[哈哈][哈哈][哈哈]
1,福建大哥，不要客气，请远远的甩开我们，让我们眺望你，祝你幸福！[嘻嘻][爱你] //@新浪福建旅游:【内地“四大火炉”新排名：福州成为高温王者 有不服的吗？】@重庆旅游 @新浪浙江旅游 @新浪海南旅游 火炉兄弟们快来 咱一起吃个火锅呗~[嘻嘻]
1,"不要skinny ,只要slim，//@新浪每日英语推荐: 今天，你瘦了吗[嘻嘻]"
1,[哈哈]//@罗副叫兽: //@SoloHErm: //@支涛:....//@傅建彬:我靠 //@我Hold不住了:via@维达达达 太像了！[偷笑]
0,非专业歌手还是不被看好[抓狂]
0,回复@水满则溢:啊，不会这么残忍吧[泪] //@水满则溢:按说，焦圈也不能吃了。血尿酸高，应该不吃豆类食品，所以豆汁，您也再见得了。[阴险]
1,[呵呵] //@厨缘觅友:[good][good][good][赞][赞][赞][鼓掌][鼓掌][鼓掌] //@顾明-厨二代:O(∩_∩)O哈哈~，客气了兄弟，有时间到我的沙龙来做客 //@阿誉菜品设计总监:原来是一家！师兄好！[握手] //@顾明-厨二代:[呵呵] //@庵埠涛大厨:国际厨皇会[花心]
1,天！简直就是我的生活写照呀！@王乱子 @麻小辣_ @李大洋儿 @任素汐 @如果我什么都说 @一弛 @我瞅瞅 @徐德亮 你们看看准能有共鸣嘀[爱你]
0,好悲情！[伤心]
0,[泪][泪][泪][泪][泪]真的没有看到啦～～～[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]我这个大条神经的人！！后悔死我了！！！我要把这个存下来！！前几天看到你微信发，还以为又给谁谁说的[泪][泪][泪]
0,[cai揍人]毫无依据[泪]
1,凌晨出发是英明的！[哈哈]
0,//@咔勒摄影colorimage:要不要讲的这么实在啊，这以后都不敢去鼓浪屿了，一去估计就会想起这篇，然后倒地喷笑吐血，一边吐血还得一边给自己和各路人分个类……[衰]
0,回复@AliasRonin:感动之余忍不住联想那个水果摊主为何会同意赊帐，想到两条：1。摊主相信诚信文明的经营之道[可爱]；2。摊主不幸有个恶媳被吓怕了[泪]（明天我要陪婆婆去还钱，以证实一下自己的猜测）[哈哈][哈哈][哈哈]#放假真是闲得淡藤# //@AliasRonin:这件事应该记录
0,//@阿苗子2012:想想那些当官的大吃大喝。哎！//@beachsoft: 北京也有冻死的，我见多了 //@胶东县令:[泪] //@红岛渔民:救助制度，无人监管～@我是猫2012 @参禅悟道心静 @方思古钱儿 @胶东县令 @纪晓岚_ @韩笑林子 @宁述光 @青岛村民1 @上街里
0,不知道做了点什么就把小手弄成这样了。[抓狂]
1,钢蕾丝们，新年礼物来啦！有奖问答前30名可获得@国立常升影视 最新台历一座[嘻嘻]请问《钱多多嫁人记》我扮演的角色叫什么？[思考]错过电视还可以通过乐视TV?云视频超清机享受网络蓝光的顶级视听体验。@乐视网、@乐视网电视剧、@乐视TV //@黄小蕾官方后援会:国立常升 送岁迎新 ～蕾丝们 加油啊～
1,[馋嘴][馋嘴][馋嘴][哈哈][哈哈]
1,5d3真不错，入错门了吧[思考][哈哈]
1,回复@王纪弦: 今天不过去了，我家这个远啊远，俺在家准备呼呼了，哈哈，咱两三天后应该有局，某些人带人回来了，我们要阅一下，对吧？倩：你懂[太开心]hoho @小星星良子 [嘻嘻]//@王纪弦:回复 @张婕J:你来不？来给我电话
0,第一次见人这么买衣服[晕] 箱子里是袜子和内裤 大哥说这辈子都不用买袜子了 [哈哈]
1,有机会常来呀[爱你]
0,看着就舒心！[晕]
0,哇[赞] //@陆地食色：古老师[抓狂]
0,您这句话让我想起了马季老师的《新桃花源记》里的一个包袱，我不怕死，因为我都死一千多年了！//@王振华-胖哥:惊喜啊！从打上小学直到如今，考试从未得过如此高分，妈妈在天堂知道?的儿子我[泪][泪]如此优秀，还不得高兴死啊？！！！
0,骗子无处不在啊！ //@赵妍suki: //@朔月魅姬: 服务员衣服怎么模仿? //@孙大新:防不胜防！[衰]
1,又来到了burger，继续试图减量，以免撑死。走得时候近距离看到了它的老板：好帅气啊！费翔的类型，但更欧美范儿一些。[可爱]    #美图秀秀iPhone版#
1,有人说：“首都设在塘沽，国假主席冯巩；奥运会在蓟县办，联合国总部常驻杨柳青；国酒定为独流老醋，国宴是狗不理一人一笼；纽约街头都你妈夏利，耀华中学兼并麻省理工；肯德基只卖嘎巴菜，煎饼果子全球流行；关牧村勇夺格莱美，天安门上挂一马志明。@chronic老胡 [哈哈][哈哈][哈哈]
